n,weyl_b,weyl_abs_c
3190,0.3077343118630903,0.0823540215703531
3200,0.307734337798941,0.08234225798286321
3210,0.307734363533144,0.08233054929419303
3220,0.3077343890678871,0.08231889507863599
3230,0.307734414405328,0.08230729491509425
3240,0.3077344395475947,0.08229574838701037
3250,0.3077344644967852,0.08228425508230952
3260,0.30773448925496905,0.08227281459333557
3270,0.30773451382418715,0.08226142651678892
3280,0.3077345382064527,0.08225009045367138
3290,0.30773456240375097,0.08223880600922318
3300,0.30773458641804097,0.08222757279286341
3310,0.30773461025125426,0.08221639041814033
3320,0.3077346339052965,0.08220525850267091
3330,0.3077346573820482,0.08219417666808404
3340,0.30773468068336385,0.08218314453997166
3350,0.3077347038110734,0.08217216174783104
3360,0.3077347267669824,0.0821612279250159
3370,0.30773474955287217,0.08215034270868316
3380,0.30773477217050055,0.08213950573974049
3390,0.3077347946216017,0.08212871666280197
3400,0.30773481690788707,0.08211797512613384
3410,0.3077348390310459,0.08210728078160923
3420,0.3077348609927448,0.08209663328465933
3430,0.30773488279462863,0.08208603229422806
3440,0.30773490443832074,0.08207547747272503
3450,0.30773492592542384,0.08206496848598022
3460,0.30773494725751893,0.08205450500320222
3470,0.3077349684361673,0.08204408669693031
3480,0.3077349894629097,0.08203371324299269
3490,0.30773501033926715,0.0820233843204683
3500,0.3077350310667415,0.08201309961163883
3510,0.30773505164681436,0.08200285880195235
3520,0.3077350720809495,0.08199266157997975
3530,0.3077350923705918,0.08198250763737658
3540,0.30773511251716723,0.08197239666884482
3550,0.30773513252208445,0.08196232837209205
3560,0.30773515238673366,0.08195230244779506
3570,0.3077351721124886,0.0819423185995598
3580,0.3077351917007043,0.0819323765338913
3590,0.3077352111527201,0.08192247596014912
3600,0.3077352304698581,0.08191261659051641
3610,0.30773524965342414,0.08190279813996337
3620,0.30773526870470735,0.08189302032621537
3630,0.30773528762498137,0.08188328286971203
3640,0.3077353064155042,0.08187358549358326
3650,0.30773532507751783,0.08186392792360753
3660,0.30773534361224975,0.08185430988818343
3670,0.3077353620209116,0.0818447311182986
3680,0.30773538030470093,0.08183519134749417
3690,0.3077353984648002,0.08182569031183817
3700,0.3077354165023779,0.08181622774989172
3710,0.3077354344185882,0.08180680340267887
3720,0.307735452214571,0.08179741701365906
3730,0.3077354698914531,0.08178806832869512
3740,0.3077354874503473,0.08177875709602755
3750,0.30773550489235335,0.08176948306624254
3760,0.3077355222185576,0.08176024599224618
3770,0.3077355394300335,0.08175104562923519
3780,0.3077355565278422,0.081741881734672
3790,0.3077355735130313,0.08173275406825642
3800,0.30773559038663695,0.08172366239189799
3810,0.30773560714968273,0.08171460646969209
3820,0.3077356238031801,0.08170558606789413
3830,0.3077356403481287,0.08169660095489117
3840,0.3077356567855163,0.08168765090118146
3850,0.3077356731163197,0.08167873567934514
3860,0.3077356893415038,0.08166985506402469
3870,0.30773570546202256,0.08166100883189831
3880,0.30773572147881856,0.08165219676165414
3890,0.3077357373928241,0.08164341863397251
3900,0.3077357532049599,0.08163467423149928
3910,0.30773576891613685,0.08162596333882277
3920,0.30773578452725525,0.0816172857424533
3930,0.3077358000392046,0.08160864123080191
3940,0.30773581545286466,0.08160002959415547
3950,0.3077358307691055,0.081591450624658
3960,0.30773584598878656,0.08158290411628943
3970,0.307735861112758,0.08157438986484244
3980,0.3077358761418607,0.08156590766790561
3990,0.3077358910769253,0.08155745732484032
4000,0.30773590591877364,0.0815490386367621
4010,0.3077359206682182,0.08154065140652023
4020,0.3077359353260626,0.08153229543867901
4030,0.3077359498931009,0.08152397053950011
4040,0.30773596437011885,0.08151567651691849
4050,0.3077359787578936,0.08150741318053001
4060,0.3077359930571933,0.08149918034157011
4070,0.3077360072687777,0.08149097781289427
4080,0.3077360213933983,0.0814828054089638
4090,0.3077360354317981,0.08147466294582628
4100,0.30773604938471244,0.08146655024109517
4110,0.30773606325286834,0.08145846711393823
4120,0.3077360770369847,0.08145041338505798
4130,0.30773609073777275,0.08144238887667399
4140,0.3077361043559361,0.08143439341250769
4150,0.30773611789217087,0.08142642681776557
4160,0.3077361313471652,0.08141848891912407
4170,0.3077361447216,0.08141057954471265
4180,0.3077361580161492,0.08140269852409698
4190,0.30773617123147895,0.08139484568826827
4200,0.3077361843682487,0.0813870208696219
4210,0.3077361974271107,0.08137922390194596
4220,0.30773621040871035,0.08137145462040785
4230,0.3077362233136859,0.08136371286153476
4240,0.3077362361426692,0.08135599846320307
4250,0.30773624889628515,0.08134831126462316
4260,0.3077362615751523,0.08134065110632616
4270,0.3077362741798826,0.0813330178301479
4280,0.30773628671108133,0.08132541127921566
4290,0.3077362991693477,0.08131783129793746
4300,0.3077363115552746,0.08131027773198607
4310,0.3077363238694489,0.08130275042828394
4320,0.3077363361124509,0.08129524923499698
4330,0.3077363482848554,0.08128777400151233
4340,0.30773636038723085,0.08128032457843481
4350,0.30773637242014007,0.08127290081756744
4360,0.3077363843841401,0.08126550257190335
4370,0.30773639627978194,0.08125812969561075
4380,0.30773640810761127,0.08125078204402403
4390,0.307736419868168,0.08124345947362865
4400,0.3077364315619868,0.08123616184204874
4410,0.30773644318959636,0.0812288890080417
4420,0.30773645475152056,0.08122164083147965
4430,0.3077364662482776,0.08121441717333866
4440,0.3077364776803807,0.0812072178956953
4450,0.3077364890483375,0.08120004286170612
4460,0.3077365003526508,0.08119289193559975
4470,0.30773651159381843,0.0811857649826706
4480,0.307736522772333,0.08117866186926115
4490,0.3077365338886826,0.08117158246275658
4500,0.30773654494335,0.08116452663157236
4510,0.30773655593681315,0.08115749424514451
4520,0.3077365668695454,0.0811504851739171
4530,0.30773657774201557,0.08114349928933784
4540,0.30773658855468744,0.08113653646384211
4550,0.3077365993080207,0.08112959657084584
4560,0.30773661000247043,0.08112267948473573
4570,0.3077366206384863,0.08111578508086126
4580,0.30773663121651534,0.08110891323552138
4590,0.3077366417369982,0.08110206382595919
4600,0.30773665220037294,0.08109523673035035
4610,0.3077366626070721,0.08108843182779513
4620,0.30773667295752505,0.08108164899830683
4630,0.3077366832521562,0.08107488812280739
4640,0.307736693491386,0.08106814908311666
4650,0.3077367036756311,0.08106143176194003
4660,0.307736713805304,0.08105473604286573
4670,0.3077367238808132,0.08104806181035418
4680,0.3077367339025632,0.08104140894972645
4690,0.3077367438709549,0.08103477734716069
4700,0.307736753786385,0.0810281668896824
4710,0.3077367636492466,0.0810215774651537
4720,0.30773677345992934,0.08101500896226899
4730,0.3077367832188186,0.08100846127054595
4740,0.3077367929262965,0.08100193428031677
4750,0.30773680258274144,0.08099542788272096
4760,0.3077368121885281,0.0809889419696983
4770,0.30773682174402767,0.08098247643397904
4780,0.3077368312496084,0.08097603116908125
4790,0.30773684070563423,0.08096960606929748
4800,0.3077368501124661,0.08096320102969301
4810,0.30773685947046153,0.08095681594609339
4820,0.3077368687799752,0.08095045071508178
4830,0.3077368780413575,0.0809441052339901
4840,0.30773688725495635,0.08093777940089186
4850,0.30773689642111596,0.08093147311459425
4860,0.30773690554017763,0.08092518627463452
4870,0.3077369146124799,0.08091891878127022
4880,0.30773692363835725,0.08091267053547302
4890,0.30773693261814183,0.08090644143892511
4900,0.3077369415521622,0.08090023139400948
4910,0.307736950440745,0.08089404030380098
4920,0.30773695928421213,0.08088786807206994
4930,0.3077369680828841,0.08088171460326343
4940,0.3077369768370777,0.08087557980250715
4950,0.3077369855471075,0.08086946357559821
4960,0.30773699421328393,0.08086336582899634
4970,0.30773700283591654,0.08085728646982027
4980,0.30773701141531024,0.08085122540583978
4990,0.30773701995176816,0.0808451825454739
5000,0.3077370284455908,0.08083915779777762
5010,0.30773703689707543,0.08083315107244538
5020,0.3077370453065168,0.08082716227979869
5030,0.3077370536742077,0.0808211913307817
