index,entry,diagram,size,weyl_a,weyl_b,weyl_c
2105,2105,"(11, 10, 2)",23,0.7853981633974483,0.12059346269038718,0.055493474336726856
2106,2106,"(11, 10, 1, 1)",23,0.7853981633974482,0.21252195867142554,-0.1160911406287628
2107,2107,"(11, 9, 3)",23,0.7853981633974483,0.14958764511219924,0.09744125116050517
2108,2108,"(11, 9, 1, 1, 1)",23,0.7853981633974482,0.33678645374908367,-0.13544957220023157
2109,2109,"(11, 8, 4)",23,0.7853981633974483,0.18159711389541205,0.10488445252695483
2110,2110,"(11, 8, 2, 2)",23,0.7853981633974483,0.254883487895606,0.15790443334147208
2111,2111,"(11, 8, 1, 1, 1, 1)",23,0.7853981633974483,0.3969986090892199,0.14662736046050462
2112,2112,"(11, 7, 5)",23,0.7853981633974483,0.24504265521776125,0.09290262624045204
2113,2113,"(11, 7, 1, 1, 1, 1, 1)",23,0.7853981633974481,0.4294622096828249,-0.15505218470417237
2114,2114,"(11, 6, 3, 3)",23,0.7853981633974483,0.22807925739150559,0.21214801215085244
2115,2115,"(11, 6, 2, 2, 2)",23,0.7853981633974482,0.3209389674532668,-0.18633740034244806
2116,2116,"(11, 6, 1, 1, 1, 1, 1, 1)",23,0.7853981633974482,0.4454766772306389,-0.16240898662125236
2117,2117,"(11, 5, 5, 2)",23,0.7853981633974483,0.1768302905222489,0.1730516608573302
2118,2118,"(11, 5, 5, 1, 1)",23,0.7853981633974483,0.3087273090194591,0.15392235236589435
2119,2119,"(11, 5, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974483,0.4488118990349452,0.16948496587901207
2120,2120,"(11, 4, 4, 2, 2)",23,0.7853981633974483,0.21832221464073848,0.2134580955389605
2121,2121,"(11, 4, 4, 1, 1, 1, 1)",23,0.7853981633974482,0.3385785894926334,-0.17108805364373403
2122,2122,"(11, 4, 2, 2, 2, 2)",23,0.7853981633974483,0.32193646475070636,0.22685655999182242
2123,2123,"(11, 4, 1, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974483,0.43910518162383827,0.17676737919065033
2124,2124,"(11, 3, 3, 3, 1, 1, 1)",23,0.7853981633974481,0.2520385274162642,-0.17362115090263153
2125,2125,"(11, 3, 3, 2, 2, 2)",23,0.7853981633974482,0.2577359535790684,-0.19158207687933437
2126,2126,"(11, 3, 3, 1, 1, 1, 1, 1, 1)",23,0.7853981633974482,0.32140210143105996,-0.1810523143614473
2127,2127,"(11, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974482,0.4107619502785713,-0.18450181409560606
2128,2128,"(11, 2, 2, 2, 2, 2, 1, 1)",23,0.7853981633974483,0.16766224350109038,0.13853189932285037
2129,2129,"(11, 2, 2, 2, 2, 1, 1, 1, 1)",23,0.7853981633974482,0.17586684715735323,-0.17532350741697655
2130,2130,"(11, 2, 2, 2, 1, 1, 1, 1, 1, 1)",23,0.7853981633974482,0.21090799340465605,-0.17971433859047714
2131,2131,"(11, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974481,0.25893225873082315,-0.18450181409560606
2132,2132,"(11, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974482,0.34264986396283614,-0.19149382515987057
2133,2133,"(10, 10, 2, 1)",23,0.7853981633974483,0.26861758809995484,0.22815188363318317
2134,2134,"(10, 9, 4)",23,0.7853981633974483,0.1555902288253031,-0.01800820100874745
2135,2135,"(10, 9, 2, 2)",23,0.7853981633974483,0.13753544625942055,0.1313023021704403
2136,2136,"(10, 9, 1, 1, 1, 1)",23,0.7853981633974482,0.27764767687494096,-0.1280751683350445
2137,2137,"(10, 8, 5)",23,0.7853981633974483,0.20791156576016057,0.040191862007022294
2138,2138,"(10, 8, 1, 1, 1, 1, 1)",23,0.7853981633974483,0.37578962787272463,0.1467050469560629
2139,2139,"(10, 7, 6)",23,0.7853981633974483,0.32938836579680075,0.03279530589295021
2140,2140,"(10, 7, 3, 3)",23,0.7853981633974483,0.19990489511354242,0.19390901573097036
2141,2141,"(10, 7, 2, 2, 2)",23,0.7853981633974482,0.2920900756370406,-0.17590636919152658
2142,2142,"(10, 7, 1, 1, 1, 1, 1, 1)",23,0.7853981633974482,0.42015504773902457,-0.15740285118282937
2143,2143,"(10, 6, 6, 1)",23,0.7853981633974483,0.23166446051869632,0.13564126184778413
2144,2144,"(10, 6, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974482,0.4409299783729361,-0.16553038586570157
2145,2145,"(10, 5, 5, 3)",23,0.7853981633974483,0.22313874214969132,0.1096197038130548
2146,2146,"(10, 5, 5, 1, 1, 1)",23,0.7853981633974482,0.32667302220993655,-0.15973640235265485
2147,2147,"(10, 5, 4, 4)",23,0.7853981633974483,0.3253905239067474,0.14652007341773066
2148,2148,"(10, 5, 2, 2, 2, 2)",23,0.7853981633974482,0.3315988653256836,-0.20842156494226405
2149,2149,"(10, 5, 1, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974483,0.4463769885436921,0.17272574791772044
2150,2150,"(10, 4, 4, 4, 1)",23,0.7853981633974483,0.2039865279461246,0.14402726730761284
2151,2151,"(10, 4, 4, 1, 1, 1, 1, 1)",23,0.7853981633974483,0.3418067912296374,0.17297974080342815
2152,2152,"(10, 4, 3, 3, 3)",23,0.7853981633974483,0.3028103641014438,0.20920154128212287
2153,2153,"(10, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974483,0.43761331577468177,0.17971433859047714
2154,2154,"(10, 3, 3, 3, 3, 1)",23,0.7853981633974482,0.16354865731643287,-0.14771485646651428
2155,2155,"(10, 3, 3, 3, 2, 2)",23,0.7853981633974481,0.2446710906795273,-0.13269574749615387
2156,2156,"(10, 3, 3, 3, 1, 1, 1, 1)",23,0.7853981633974482,0.257876846532211,-0.1745230429789153
2157,2157,"(10, 3, 3, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974481,0.32117366543507053,-0.1810073678812465
2158,2158,"(10, 3, 2, 2, 2, 2, 2)",23,0.7853981633974483,0.2773337929769353,0.26014163529681955
2159,2159,"(10, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974483,0.4096184446821054,0.18672655046618392
2160,2160,"(10, 2, 2, 2, 2, 2, 2, 1)",23,0.7853981633974481,0.14852323867600958,-0.09867304192257098
2161,2161,"(10, 2, 2, 2, 2, 2, 1, 1, 1)",23,0.7853981633974482,0.16779262059808975,-0.1458176336160797
2162,2162,"(10, 2, 2, 2, 2, 1, 1, 1, 1, 1)",23,0.7853981633974482,0.17628426987246382,-0.17272574791772044
2163,2163,"(10, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974482,0.2101550331183999,-0.17676737919065033
2164,2164,"(10, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974482,0.2576387551269068,-0.1828096368109593
2165,2165,"(10, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974482,0.34147385034583966,-0.19221164640903154
2166,2166,"(9, 9, 4, 1)",23,0.7853981633974483,0.2622001898093482,0.22147783383216318
2167,2167,"(9, 9, 3, 2)",23,0.7853981633974483,0.3155461447479687,0.15699388178756585
2168,2168,"(9, 9, 3, 1, 1)",23,0.7853981633974483,0.3110529653973364,0.24763518280725716
2169,2169,"(9, 9, 2, 2, 1)",23,0.7853981633974483,0.23937823708278927,0.16314631386955902
2170,2170,"(9, 9, 2, 1, 1, 1)",23,0.7853981633974482,0.28597444696907814,-0.2696063003461573
2171,2171,"(9, 8, 6)",23,0.7853981633974483,0.24509939632307454,-0.06706762573134384
2172,2172,"(9, 8, 3, 3)",23,0.7853981633974483,0.16786497850230442,0.08057496118505036
2173,2173,"(9, 8, 2, 2, 2)",23,0.7853981633974482,0.17312064238728908,-0.1539297834869009
2174,2174,"(9, 8, 1, 1, 1, 1, 1, 1)",23,0.7853981633974482,0.30675163884898815,-0.138434748203478
2175,2175,"(9, 7, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974482,0.3930997915760308,-0.1571452697437392
2176,2176,"(9, 6, 6, 2)",23,0.7853981633974483,0.15944067720205607,0.12969732520135696
2177,2177,"(9, 6, 6, 1, 1)",23,0.7853981633974482,0.26977036122586373,-0.1438977642201884
2178,2178,"(9, 6, 4, 4)",23,0.7853981633974483,0.26473130042919607,0.14507791052504804
2179,2179,"(9, 6, 2, 2, 2, 2)",23,0.7853981633974483,0.3105467907719337,0.19511467024183737
2180,2180,"(9, 6, 1, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974481,0.42791699039232345,-0.16779262059808975
2181,2181,"(9, 5, 5, 4)",23,0.7853981633974483,0.3009068876016291,0.04241678604363619
2182,2182,"(9, 5, 5, 2, 2)",23,0.7853981633974483,0.2027103341926711,0.19457830657676595
2183,2183,"(9, 5, 5, 1, 1, 1, 1)",23,0.7853981633974482,0.3296828666623961,-0.16263532536076752
2184,2184,"(9, 5, 3, 3, 3)",23,0.7853981633974483,0.25680559993906427,0.2307117055779513
2185,2185,"(9, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974481,0.4393644581328733,-0.17586684715735323
2186,2186,"(9, 4, 4, 4, 2)",23,0.7853981633974483,0.1916346942736759,0.11523236356194355
2187,2187,"(9, 4, 4, 4, 1, 1)",23,0.7853981633974482,0.2409626929122206,-0.15615867398542527
2188,2188,"(9, 4, 4, 3, 3)",23,0.7853981633974483,0.2958055613276043,0.1172572435757987
2189,2189,"(9, 4, 4, 2, 2, 2)",23,0.7853981633974483,0.2258901432123972,0.22195374084012975
2190,2190,"(9, 4, 4, 1, 1, 1, 1, 1, 1)",23,0.7853981633974482,0.34012105956938754,-0.17412777672566548
2191,2191,"(9, 4, 2, 2, 2, 2, 2)",23,0.7853981633974481,0.3205548213913936,-0.23386877640864956
2192,2192,"(9, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974483,0.4334781557881504,0.1829701529612393
2193,2193,"(9, 3, 3, 3, 3, 2)",23,0.7853981633974483,0.21715958839358673,-0.07346013285061748
2194,2194,"(9, 3, 3, 3, 3, 1, 1)",23,0.7853981633974482,0.19288879724970176,-0.1598908446826739
2195,2195,"(9, 3, 3, 3, 1, 1, 1, 1, 1)",23,0.7853981633974482,0.25878561169842484,-0.17412777672566548
2196,2196,"(9, 3, 3, 2, 2, 2, 2)",23,0.7853981633974483,0.25589902190630553,0.19133858564025186
2197,2197,"(9, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974482,0.3187883945124961,-0.1810523143614473
2198,2198,"(9, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974482,0.40691565900957816,-0.1895158162015349
2199,2199,"(9, 2, 2, 2, 2, 2, 2, 1, 1)",23,0.7853981633974482,0.1571452697437392,-0.1164264991016406
2200,2200,"(9, 2, 2, 2, 2, 2, 1, 1, 1, 1)",23,0.7853981633974482,0.16553038586570157,-0.14779943333431245
2201,2201,"(9, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1)",23,0.7853981633974482,0.17524604460208515,-0.16948496587901207
2202,2202,"(9, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974483,0.2081377298742657,0.1741334364533449
2203,2203,"(9, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974483,0.2553392774290648,0.1815993988775153
2204,2204,"(9, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974483,0.3394172348982085,0.1936642143208216
2205,2205,"(8, 8, 6, 1)",23,0.7853981633974483,0.19736698573250494,0.18959147958722783
2206,2206,"(8, 8, 5, 2)",23,0.7853981633974483,0.24229077226164636,0.14877683913934409
2207,2207,"(8, 8, 5, 1, 1)",23,0.7853981633974483,0.29499087446737793,0.2212808371614443
2208,2208,"(8, 8, 4, 3)",23,0.7853981633974483,0.3452385892343976,0.0955250396162155
2209,2209,"(8, 8, 4, 1, 1, 1)",23,0.7853981633974482,0.338381622415457,-0.23885284814393426
2210,2210,"(8, 8, 3, 3, 1)",23,0.7853981633974481,0.21414321381061274,-0.18626059473679213
2211,2211,"(8, 8, 3, 2, 2)",23,0.7853981633974483,0.32632623166176017,0.19320658558108544
2212,2212,"(8, 8, 3, 1, 1, 1, 1)",23,0.7853981633974483,0.3430323593883422,0.25353299684245556
2213,2213,"(8, 8, 2, 2, 2, 1)",23,0.7853981633974481,0.21295466587907796,-0.12116474494895968
2214,2214,"(8, 8, 2, 2, 1, 1, 1)",23,0.7853981633974482,0.24171500590402228,-0.20489499387221333
2215,2215,"(8, 8, 2, 1, 1, 1, 1, 1)",23,0.7853981633974482,0.2984086035390723,-0.26348535444784194
2216,2216,"(8, 7, 7, 1)",23,0.7853981633974483,0.10896457111108171,0.08372512872049287
2217,2217,"(8, 7, 4, 4)",23,0.7853981633974483,0.2201546276831558,0.03865855631364479
2218,2218,"(8, 7, 2, 2, 2, 2)",23,0.7853981633974483,0.1982282394492545,0.1712799265154512
2219,2219,"(8, 7, 1, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974483,0.32159743968443344,0.14852323867600958
2220,2220,"(8, 6, 6, 3)",23,0.7853981633974483,0.18625475057294816,0.04121459179210396
2221,2221,"(8, 6, 6, 1, 1, 1)",23,0.7853981633974482,0.2622215184852825,-0.14452266362255095
2222,2222,"(8, 6, 3, 3, 3)",23,0.7853981633974483,0.22729294315576498,0.1910531598482479
2223,2223,"(8, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974483,0.39915134888021697,0.16766224350109038
2224,2224,"(8, 5, 5, 1, 1, 1, 1, 1)",23,0.7853981633974482,0.3204285694255944,-0.163093799774634
2225,2225,"(8, 5, 2, 2, 2, 2, 2)",23,0.7853981633974482,0.314050739974145,-0.21669030756526286
2226,2226,"(8, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974482,0.4251595970910742,-0.17841339169906156
2227,2227,"(8, 4, 4, 4, 3)",23,0.7853981633974483,0.26252725609300304,0.03820848942146937
2228,2228,"(8, 4, 4, 4, 1, 1, 1)",23,0.7853981633974481,0.25011209823057357,-0.1603571904147172
2229,2229,"(8, 4, 4, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974482,0.33328803700514253,-0.1745230429789162
2230,2230,"(8, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974482,0.4256269137189097,-0.18639472479127317
2231,2231,"(8, 3, 3, 3, 3, 1, 1, 1)",23,0.7853981633974483,0.2012553446899794,0.163093799774634
2232,2232,"(8, 3, 3, 3, 2, 2, 2)",23,0.7853981633974483,0.2442974755363707,0.13281290732650142
2233,2233,"(8, 3, 3, 3, 1, 1, 1, 1, 1, 1)",23,0.7853981633974482,0.25580529274181263,-0.17297974080342904
2234,2234,"(8, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974483,0.3139358913986552,0.18111761061948428
2235,2235,"(8, 3, 2, 2, 2, 2, 2, 2)",23,0.7853981633974481,0.27049123498636085,-0.26348535444784194
2236,2236,"(8, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974483,0.4021834922012779,0.19286463651488717
2237,2237,"(8, 2, 2, 2, 2, 2, 2, 2, 1)",23,0.7853981633974483,0.13843474820347856,-0.07844287649242254
2238,2238,"(8, 2, 2, 2, 2, 2, 2, 1, 1, 1)",23,0.7853981633974482,0.15740285118282937,-0.12122871123795242
2239,2239,"(8, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1)",23,0.7853981633974482,0.16240898662125236,-0.14664304823008667
2240,2240,"(8, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974483,0.17245131444954698,0.16626592884342095
2241,2241,"(8, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974482,0.20476073558443364,-0.1717424534176013
2242,2242,"(8, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974482,0.25184187527315594,-0.18079709755324203
2243,2243,"(8, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974483,0.33627097792480054,0.19588026192914576
2244,2244,"(7, 7, 6, 3)",23,0.7853981633974483,0.2375626570994449,-0.018910692722634792
2245,2245,"(7, 7, 6, 1, 1, 1)",23,0.7853981633974482,0.20811752627807234,-0.19753577827650748
2246,2246,"(7, 7, 5, 4)",23,0.7853981633974483,0.3616662040709876,0.006769012754908932
2247,2247,"(7, 7, 5, 2, 2)",23,0.7853981633974483,0.2572463119752945,0.17170011670730284
2248,2248,"(7, 7, 5, 1, 1, 1, 1)",23,0.7853981633974481,0.30835462087648136,-0.22736426099458473
2249,2249,"(7, 7, 4, 4, 1)",23,0.7853981633974483,0.19565062561980762,0.1618417866402579
2250,2250,"(7, 7, 4, 1, 1, 1, 1, 1)",23,0.7853981633974483,0.34698289220131073,0.2442974755363707
2251,2251,"(7, 7, 3, 3, 1, 1, 1)",23,0.7853981633974482,0.23786961395931705,-0.22786336761530723
2252,2252,"(7, 7, 3, 2, 2, 2)",23,0.7853981633974483,0.32779649298773117,0.2029776367982823
2253,2253,"(7, 7, 3, 1, 1, 1, 1, 1, 1)",23,0.7853981633974482,0.3477525715007186,-0.25589902190630553
2254,2254,"(7, 7, 2, 2, 2, 2, 1)",23,0.7853981633974482,0.19060482662313927,-0.08823316110297341
2255,2255,"(7, 7, 2, 2, 2, 1, 1, 1)",23,0.7853981633974482,0.21669030756526286,-0.15400988098531077
2256,2256,"(7, 7, 2, 2, 1, 1, 1, 1, 1)",23,0.7853981633974482,0.23386877640864956,-0.2104956908065585
2257,2257,"(7, 7, 2, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974482,0.29961063571892765,-0.26014163529681955
2258,2258,"(7, 6, 6, 4)",23,0.7853981633974483,0.2194320269309803,-0.07757559290616722
2259,2259,"(7, 6, 6, 2, 2)",23,0.7853981633974483,0.15827785047285653,0.06836244376332934
2260,2260,"(7, 6, 6, 1, 1, 1, 1)",23,0.7853981633974482,0.20341196780159887,-0.13466923191288238
2261,2261,"(7, 6, 5, 5)",23,0.7853981633974483,0.3447825472762664,-0.026456988174759388
2262,2262,"(7, 6, 2, 2, 2, 2, 2)",23,0.7853981633974483,0.21202500924943823,0.19060482662313927
2263,2263,"(7, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974482,0.3280166821416035,-0.15902527035196812
2264,2264,"(7, 5, 5, 5, 1)",23,0.7853981633974483,0.12804534274893414,0.12458379473639603
2265,2265,"(7, 5, 5, 3, 3)",23,0.7853981633974483,0.24061101390331513,0.07953718416050037
2266,2266,"(7, 5, 5, 2, 2, 2)",23,0.7853981633974482,0.19756733231995582,-0.17216347292048706
2267,2267,"(7, 5, 5, 1, 1, 1, 1, 1, 1)",23,0.7853981633974482,0.29407862778831273,-0.1598908446826739
2268,2268,"(7, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974481,0.39651526306045337,-0.17875356159603673
2269,2269,"(7, 4, 4, 4, 2, 2)",23,0.7853981633974482,0.20615898489390894,-0.12210624008080195
2270,2270,"(7, 4, 4, 4, 1, 1, 1, 1)",23,0.7853981633974482,0.24412905457128264,-0.16035719041471808
2271,2271,"(7, 4, 4, 2, 2, 2, 2)",23,0.7853981633974482,0.22786336761530723,-0.20334307036127353
2272,2272,"(7, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974482,0.3191876056271825,-0.17362115090263153
2273,2273,"(7, 4, 3, 3, 3, 3)",23,0.7853981633974483,0.31213976334332794,0.183273540755374
2274,2274,"(7, 4, 2, 2, 2, 2, 2, 2)",23,0.7853981633974482,0.299275711017315,-0.24171500590402228
2275,2275,"(7, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974482,0.41148318180549914,-0.18949554949861191
2276,2276,"(7, 3, 3, 3, 3, 3, 1)",23,0.7853981633974482,0.13466923191288238,-0.11524485941600737
2277,2277,"(7, 3, 3, 3, 3, 2, 2)",23,0.7853981633974483,0.22736426099458495,-0.07979953230167958
2278,2278,"(7, 3, 3, 3, 3, 1, 1, 1, 1)",23,0.7853981633974482,0.1997339444458266,-0.16263532536076752
2279,2279,"(7, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974482,0.24863304658768115,-0.17108805364373403
2280,2280,"(7, 3, 3, 2, 2, 2, 2, 2)",23,0.7853981633974482,0.25353299684245556,-0.1778829080200035
2281,2281,"(7, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974481,0.3056678534669057,-0.18094575125902956
2282,2282,"(7, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974481,0.39439060013162575,-0.19666360435036268
2283,2283,"(7, 2, 2, 2, 2, 2, 2, 2, 1, 1)",23,0.7853981633974483,0.1467050469560629,0.09249281355265726
2284,2284,"(7, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1)",23,0.7853981633974483,0.15505218470417237,0.12034504196192142
2285,2285,"(7, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1)",23,0.7853981633974482,0.1588642784706229,-0.1428829999040815
2286,2286,"(7, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974482,0.16772005478873186,-0.16301053122807474
2287,2287,"(7, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974481,0.19966642423927272,-0.1694503063556514
2288,2288,"(7, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974483,0.2467254308554656,0.18027793516027568
2289,2289,"(7, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974483,0.3316120271047671,0.1988827900860164
2290,2290,"(6, 6, 6, 4, 1)",23,0.7853981633974481,0.26051853538047,-0.17218663936376988
2291,2291,"(6, 6, 6, 3, 2)",23,0.7853981633974483,0.3561744636989883,0.10284225110412637
2292,2292,"(6, 6, 6, 3, 1, 1)",23,0.7853981633974481,0.29407952014853045,-0.2537332553349465
2293,2293,"(6, 6, 6, 2, 2, 1)",23,0.7853981633974482,0.2617590116928499,-0.12091880759124596
2294,2294,"(6, 6, 6, 2, 1, 1, 1)",23,0.7853981633974481,0.31213976334332827,-0.2479353418877075
2295,2295,"(6, 6, 5, 5, 1)",23,0.7853981633974483,0.1581886251413835,-0.04176399939527187
2296,2296,"(6, 6, 5, 3, 3)",23,0.7853981633974483,0.29623435615974303,0.032189626138602545
2297,2297,"(6, 6, 5, 2, 2, 2)",23,0.7853981633974482,0.25383278156239086,-0.12490105283859698
2298,2298,"(6, 6, 5, 1, 1, 1, 1, 1, 1)",23,0.7853981633974483,0.2525401361748454,0.21715958839358684
2299,2299,"(6, 6, 4, 4, 3)",23,0.7853981633974483,0.3071027905187145,-0.023314569559510723
2300,2300,"(6, 6, 4, 4, 1, 1, 1)",23,0.7853981633974483,0.20615898489390894,0.20099702217098603
2301,2301,"(6, 6, 4, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974482,0.32691248049277544,-0.2446710906795273
2302,2302,"(6, 6, 3, 3, 3, 2)",23,0.7853981633974483,0.25383278156239075,-0.021528582639195548
2303,2303,"(6, 6, 3, 3, 3, 1, 1)",23,0.7853981633974481,0.19756733231995582,-0.15022803172015564
2304,2304,"(6, 6, 3, 3, 1, 1, 1, 1, 1)",23,0.7853981633974481,0.23801805111412566,-0.2258901432123972
2305,2305,"(6, 6, 3, 2, 2, 2, 2)",23,0.7853981633974482,0.32779649298773084,-0.1970885246978913
2306,2306,"(6, 6, 3, 1, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974483,0.3388913970809373,0.2577359535790684
2307,2307,"(6, 6, 2, 2, 2, 2, 2, 1)",23,0.7853981633974483,0.17127992651545138,-0.05873526677500873
2308,2308,"(6, 6, 2, 2, 2, 2, 1, 1, 1)",23,0.7853981633974482,0.19511467024183737,-0.11419658075355699
2309,2309,"(6, 6, 2, 2, 2, 1, 1, 1, 1, 1)",23,0.7853981633974483,0.20842156494226405,0.1547108087879563
2310,2310,"(6, 6, 2, 2, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974483,0.22685655999182242,0.2060902342445523
2311,2311,"(6, 6, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974482,0.29466068247224886,-0.259308145629328
2312,2312,"(6, 5, 5, 5, 2)",23,0.7853981633974483,0.14623518127992746,-0.023361323075096863
2313,2313,"(6, 5, 5, 5, 1, 1)",23,0.7853981633974482,0.12336164179227538,-0.10891820129609098
2314,2314,"(6, 5, 5, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974482,0.22835905849551708,-0.14771485646651428
2315,2315,"(6, 5, 4, 4, 4)",23,0.7853981633974483,0.33633728744436925,0.026255277627136087
2316,2316,"(6, 5, 3, 3, 3, 3)",23,0.7853981633974483,0.2617590116928502,0.1194448123891636
2317,2317,"(6, 5, 2, 2, 2, 2, 2, 2)",23,0.7853981633974481,0.2153435794755989,-0.21295466587907796
2318,2318,"(6, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974482,0.32748306521693404,-0.17042377633543726
2319,2319,"(6, 4, 4, 4, 4, 1)",23,0.7853981633974482,0.12336164179227538,-0.09646120613246456
2320,2320,"(6, 4, 4, 4, 1, 1, 1, 1, 1)",23,0.7853981633974482,0.22147976648936663,-0.15615867398542527
2321,2321,"(6, 4, 4, 3, 3, 3)",23,0.7853981633974483,0.2940795201485308,0.06616946005115654
2322,2322,"(6, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974481,0.29151355479109853,-0.16972614985672685
2323,2323,"(6, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974482,0.3841559801557981,-0.19063522297847424
2324,2324,"(6, 3, 3, 3, 3, 3, 2)",23,0.7853981633974483,0.19753577827650737,-0.017361279051376854
2325,2325,"(6, 3, 3, 3, 3, 3, 1, 1)",23,0.7853981633974482,0.14452266362255095,-0.1319824254420956
2326,2326,"(6, 3, 3, 3, 3, 1, 1, 1, 1, 1)",23,0.7853981633974482,0.18982053094805273,-0.15973640235265485
2327,2327,"(6, 3, 3, 3, 2, 2, 2, 2)",23,0.7853981633974483,0.23885284814393426,0.11168559914389142
2328,2328,"(6, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974481,0.23545546578405308,-0.16797397042300055
2329,2329,"(6, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1)",23,0.7853981633974483,0.2917330737868875,0.17988482498249514
2330,2330,"(6, 3, 2, 2, 2, 2, 2, 2, 2)",23,0.7853981633974482,0.2696063003461573,-0.24770421314954838
