diagram,gate_index,qubits,theta,phi,lambda
"[11, 5, 4]",6,[0],0.7410388553632686,6.283185305998279,0.0
"[11, 5, 4]",7,[1],2.121024142386909,3.1415926529030274,3.1415926522763677
"[11, 5, 2, 2]",0,[0],2.6808435343115424,-9.525272126609252e-09,3.141592640170309
"[11, 5, 2, 2]",1,[1],0.26339939446925936,-3.988766383855591e-08,3.141592708997678
"[11, 5, 2, 2]",3,[0],1.0094838713248653,3.1415926473036393,-3.141592653589793
"[11, 5, 2, 2]",4,[1],1.1741669102687893,-2.5823416738290916e-09,3.1415926602744007
"[11, 5, 2, 2]",6,[0],2.6125899047076055,-3.141592651433205,-3.1415926535897936
"[11, 5, 2, 2]",7,[1],0.9714824327554453,-4.308922108009483e-10,3.1415926543536834
"[11, 5, 1, 1, 1, 1]",0,[0],2.695708404853497,-3.1415926514048036,3.1415926519911674
"[11, 5, 1, 1, 1, 1]",1,[1],0.46120705614572066,-3.141592650434229,-3.141592656425319
"[11, 5, 1, 1, 1, 1]",3,[0],2.403775050302604,-3.1415926529746265,0.0
"[11, 5, 1, 1, 1, 1]",4,[1],1.9099091713538923,-1.8004442381425179e-10,3.1415926530485514
"[11, 5, 1, 1, 1, 1]",6,[0],0.2271310721343192,2.47838660705213e-09,-3.141592653589793
"[11, 5, 1, 1, 1, 1]",7,[1],0.8106289418754532,3.2996827492581815e-10,3.141592653110914
"[11, 4, 4, 1]",0,[0],0.6592352699139994,3.141592653592764,-3.79363207514416e-12
"[11, 4, 4, 1]",1,[1],0.3261732720370099,-5.256461932390266e-12,3.1415926535973773
"[11, 4, 4, 1]",3,[0],2.059898187106916,4.502069050270696e-12,0.0
"[11, 4, 4, 1]",4,[1],1.2593798840705264,3.137923873206492e-13,-1.0241023384733997e-12
"[11, 4, 4, 1]",6,[0],2.65893882949776,3.141592653594534,0.0
"[11, 4, 4, 1]",7,[1],2.3274197948722257,-3.1415926535906133,-1.1950440637065185e-12
"[11, 4, 1, 1, 1, 1, 1]",0,[0],2.6360260699826505,-3.141592651090978,-3.1415926530987472
"[11, 4, 1, 1, 1, 1, 1]",1,[1],0.5939763824002897,-4.210238824242651e-09,3.1415926543153887
"[11, 4, 1, 1, 1, 1, 1]",3,[0],0.7364614223348889,6.283185271089401,0.0
"[11, 4, 1, 1, 1, 1, 1]",4,[1],1.211043932701407,3.1415926531864007,-3.1415926524439315
"[11, 4, 1, 1, 1, 1, 1]",6,[0],2.962726897675804,3.1415926188362002,-3.141592653589793
"[11, 4, 1, 1, 1, 1, 1]",7,[1],0.7045141564997908,-1.3888706413989154e-09,1.8228411757030488e-09
"[11, 3, 3, 1, 1, 1]",0,[0],2.367293168258088,5.397871039036772e-10,3.141592655359962
"[11, 3, 3, 1, 1, 1]",1,[1],2.4460072683327976,-2.319134004194261e-09,-1.2220268129860056e-10
"[11, 3, 3, 1, 1, 1]",3,[0],0.983247541234131,-3.141592642427693,-3.1415926535897936
"[11, 3, 3, 1, 1, 1]",4,[1],1.1985770603471666,-8.425207198570206e-10,-6.283185304862955
"[11, 3, 3, 1, 1, 1]",6,[0],2.96497462388172,3.1415926645373253,0.0
"[11, 3, 3, 1, 1, 1]",7,[1],2.535999192520966,-3.1415926497881563,4.623937677195045e-09
"[11, 3, 2, 2, 2]",0,[0],0.7292605302577753,-3.1415926501387883,-2.9522595479392066e-09
"[11, 3, 2, 2, 2]",1,[1],0.6377506239521538,3.1415926511241286,3.1415926546146706
"[11, 3, 2, 2, 2]",3,[0],2.0797519765926404,-8.02422484014187e-09,-3.1415926535897936
"[11, 3, 2, 2, 2]",4,[1],1.031940566819545,1.440883634629131e-09,3.141592650781897
"[11, 3, 2, 2, 2]",6,[0],2.83304180151569,-3.1415926624973416,0.0
"[11, 3, 2, 2, 2]",7,[1],2.3851678832585295,-3.1415926566122536,-4.15575951429048e-09
"[11, 3, 1, 1, 1, 1, 1, 1]",0,[0],0.601293591644809,-6.283185304422691,-2.1280173179150097e-09
"[11, 3, 1, 1, 1, 1, 1, 1]",1,[1],2.4048653308485695,-5.824637254919185e-10,1.0073961596828744e-10
"[11, 3, 1, 1, 1, 1, 1, 1]",3,[0],0.7782546857858815,3.141592654211244,0.0
"[11, 3, 1, 1, 1, 1, 1, 1]",4,[1],1.9529914004170248,2.0866242067540952e-10,-6.2831853066201075
"[11, 3, 1, 1, 1, 1, 1, 1]",6,[0],0.12238178347914692,6.283185306284183,0.0
"[11, 3, 1, 1, 1, 1, 1, 1]",7,[1],0.592536568056612,-9.976619530505104e-11,3.1415926537100622
"[11, 2, 2, 2, 2, 1]",0,[0],1.0752772129374004,-8.433920228867464e-10,-6.2831853051259605
"[11, 2, 2, 2, 2, 1]",1,[1],2.492187105970873,6.283185305695232,2.1047741327606673e-10
"[11, 2, 2, 2, 2, 1]",3,[0],1.311095113134172,-5.484832711799927e-09,0.0
"[11, 2, 2, 2, 2, 1]",4,[1],1.2258028460601889,1.0926242133280084e-09,3.1415926503589984
"[11, 2, 2, 2, 2, 1]",6,[0],0.2982394679380517,5.695455218557299e-09,3.141592653589793
"[11, 2, 2, 2, 2, 1]",7,[1],2.615473675092492,3.1415926597243753,-3.1415926464958432
"[11, 2, 2, 2, 1, 1, 1]",0,[0],1.051800084953805,3.141592677718789,-4.9905256593874014e-08
"[11, 2, 2, 2, 1, 1, 1]",1,[1],2.255801203742911,-6.283185274777997,-4.481619519935975e-09
"[11, 2, 2, 2, 1, 1, 1]",3,[0],1.9591045255472284,-6.72453560300983e-07,0.0
"[11, 2, 2, 2, 1, 1, 1]",4,[1],1.18523357209745,-3.266752601760459e-08,3.1415927404528827
"[11, 2, 2, 2, 1, 1, 1]",6,[0],3.088532750423719,3.1415919804264583,-3.141592653589793
"[11, 2, 2, 2, 1, 1, 1]",7,[1],0.47461861223559015,-1.792158805802302e-07,3.141592855076599
"[11, 2, 2, 1, 1, 1, 1, 1]",0,[0],0.9641073544649013,3.033661720469028e-09,-4.384037378249721e-09
"[11, 2, 2, 1, 1, 1, 1, 1]",1,[1],2.20582642223879,-3.141592651264613,-6.947096231613159e-10
"[11, 2, 2, 1, 1, 1, 1, 1]",3,[0],2.0682604049522357,3.1415918894407837,0.0
"[11, 2, 2, 1, 1, 1, 1, 1]",4,[1],1.9673423379559962,-3.1415926545688255,3.141592651054982
"[11, 2, 2, 1, 1, 1, 1, 1]",6,[0],3.137612452329533,3.1415918891073957,3.141592653589793
"[11, 2, 2, 1, 1, 1, 1, 1]",7,[1],2.6870779254645805,3.141592672547893,2.1100327485257253e-08
"[11, 2, 1, 1, 1, 1, 1, 1, 1]",0,[0],2.3574070722471223,1.5337731085196538e-11,3.1415926536100436
"[11, 2, 1, 1, 1, 1, 1, 1, 1]",1,[1],0.9063534037030317,-1.0134071359857444e-10,-3.141592653569902
"[11, 2, 1, 1, 1, 1, 1, 1, 1]",3,[0],2.2391636368200354,5.455044566084578e-09,-4.1359030627651384e-25
"[11, 2, 1, 1, 1, 1, 1, 1, 1]",4,[1],1.9764705820830333,-3.141592653574226,3.944733428795644e-11
"[11, 2, 1, 1, 1, 1, 1, 1, 1]",6,[0],0.03305396053353386,-5.456340490539446e-09,3.141592653589793
"[11, 2, 1, 1, 1, 1, 1, 1, 1]",7,[1],0.46879322848027544,-7.001554891417072e-11,-6.283185307101103
"[10, 9, 1]",0,[0],2.7664860869368715,3.141592653119516,3.1415926531191243
"[10, 9, 1]",1,[1],0.05326968662365885,-6.283185190888182,-1.1532212873532899e-07
"[10, 9, 1]",3,[0],1.2997741277724286,-3.141592648629532,-3.1415926535897936
"[10, 9, 1]",4,[1],1.3369909668047653,-3.1415926539378183,1.5021734967035627e-09
"[10, 9, 1]",6,[0],2.9268693334117986,3.1415926586547154,0.0
"[10, 9, 1]",7,[1],1.1558139276407158,-3.8643591169091835e-11,9.584846266416546e-11
"[10, 8, 2]",0,[0],2.772725444932398,-1.2376295543958804e-09,-3.1415926543958945
"[10, 8, 2]",1,[1],0.043683601056210476,-3.577553808753464e-09,-6.283185301860097
"[10, 8, 2]",3,[0],1.2889322042958633,-6.283185304503098,0.0
"[10, 8, 2]",4,[1],1.8652834227863346,-4.572342504616245e-12,3.141592653574041
"[10, 8, 2]",6,[0],2.586411203469995,3.1415926565819374,0.0
"[10, 8, 2]",7,[1],2.0017973367158786,-3.141592653642216,3.141592653464314
"[10, 8, 1, 1]",0,[0],2.7707591696172287,-3.1415926526428204,-3.1415926525781646
"[10, 8, 1, 1]",1,[1],3.0345152398953377,3.1415926524276347,-7.96706034478234e-10
"[10, 8, 1, 1]",3,[0],0.9809681392981946,1.7590064960160134e-09,3.141592653589793
"[10, 8, 1, 1]",4,[1],1.8507771937065456,-3.1415926535192096,2.5542612469564574e-10
"[10, 8, 1, 1]",6,[0],2.923320040019401,3.1415926553896885,0.0
"[10, 8, 1, 1]",7,[1],1.0738454969897353,2.8291369247313014e-10,3.1415926529963687
"[10, 7, 3]",0,[0],-0.384002344663172,-2.3038929019844425,9.424777829098844
"[10, 7, 3]",2,[0],1.837048375941776,0.4545428760301819,-0.8376996288218663
"[10, 7, 3]",3,[1],4.824823973532923,5.942099846056091,7.547831111656537
"[10, 7, 3]",5,[0],3.856582921588515,6.283185298833942,5.828642424765537
"[10, 7, 3]",6,[1],1.7134190457431853,4.418757362491622,3.5810205727462994
"[10, 7, 1, 1, 1]",0,[0],2.758188768532338,3.141592653368977,-3.141592653640548
"[10, 7, 1, 1, 1]",1,[1],0.2397967286444154,6.679501396433807e-11,3.1415926537995196
"[10, 7, 1, 1, 1]",3,[0],2.3067868935013593,-1.170799901473174e-09,3.141592653589793
"[10, 7, 1, 1, 1]",4,[1],1.8780959827765609,-3.077566512326172e-11,-1.0174247862794953e-10
"[10, 7, 1, 1, 1]",6,[0],0.20380158164028625,1.0823959051728888e-09,0.0
"[10, 7, 1, 1, 1]",7,[1],0.9785564364155445,2.0781198983854665e-10,3.141592653217518
"[10, 6, 4]",0,[0],2.6995434033698524,3.141592653137863,3.1415926530979394
"[10, 6, 4]",1,[1],0.1232303282924472,-3.141592652826503,-3.1415926530225984
"[10, 6, 4]",3,[0],1.3461078700360156,-3.1415926521694795,3.141592653589793
"[10, 6, 4]",4,[1],1.0881831386186016,3.1415926537052785,-2.488391714905447e-10
"[10, 6, 4]",6,[0],2.36599904007762,3.1415926557797214,0.0
"[10, 6, 4]",7,[1],1.0634280641796348,4.318501112265949e-10,6.283185306290784
"[10, 6, 2, 2]",0,[0],2.728938068174901,-1.2561773843344781e-09,3.1415926522181623
"[10, 6, 2, 2]",1,[1],2.968990621021303,-6.283185305584126,1.0259482152719102e-09
"[10, 6, 2, 2]",3,[0],1.0364568241599186,3.141592652506385,3.141592653589793
"[10, 6, 2, 2]",4,[1],1.9394970734229517,-1.5589285418116106e-10,3.1415926531572422
"[10, 6, 2, 2]",6,[0],2.6477669562363504,-3.1415926548182562,0.0
"[10, 6, 2, 2]",7,[1],1.0192368139467023,-3.978456506932442e-10,7.592240748931008e-10
"[10, 6, 1, 1, 1, 1]",0,[0],0.4086108363648308,-3.1415926540836727,3.935911596641972e-10
"[10, 6, 1, 1, 1, 1]",1,[1],0.3641361201517681,-3.1415926532942637,-3.141592653751625
"[10, 6, 1, 1, 1, 1]",3,[0],2.381296642726537,-3.141592652935404,-3.1415926535897936
"[10, 6, 1, 1, 1, 1]",4,[1],1.2423690603669288,-5.666223046318919e-11,3.1415926537654606
"[10, 6, 1, 1, 1, 1]",6,[0],2.9582784494557433,-3.1415926528170184,3.141592653589793
"[10, 6, 1, 1, 1, 1]",7,[1],2.2611166812251913,-3.1415926533695653,3.458437980441431e-10
"[10, 5, 1, 1, 1, 1, 1]",0,[0],0.4478075142207579,-2.5976731876653503e-10,-6.28318530686392
"[10, 5, 1, 1, 1, 1, 1]",1,[1],2.654868289071562,3.141592653478341,4.4859671533004075e-11
"[10, 5, 1, 1, 1, 1, 1]",3,[0],2.4134249628151054,9.509333725350446e-10,0.0
"[10, 5, 1, 1, 1, 1, 1]",4,[1],1.918191702385424,-3.1415926536374945,3.141592653449681
"[10, 5, 1, 1, 1, 1, 1]",6,[0],2.9833682850245133,3.1415926545334085,0.0
"[10, 5, 1, 1, 1, 1, 1]",7,[1],2.3610498930532993,-3.1415926533826646,2.91512369798852e-10
"[10, 4, 4, 2]",0,[0],2.4418394615482875,-3.1415926217691497,-3.141592612590603
"[10, 4, 4, 2]",1,[1],2.847828598020736,6.2831852569458695,-2.1541700867544478e-08
"[10, 4, 4, 2]",3,[0],1.2606622462266528,4.555562010270231e-08,3.308722450212111e-24
"[10, 4, 4, 2]",4,[1],1.981405474143723,-3.14159264223987,-3.1415926251558353
"[10, 4, 4, 2]",6,[0],2.5659764471184956,3.1415927079582118,0.0
"[10, 4, 4, 2]",7,[1],0.8533982706694353,3.128468084589997e-08,3.1415926060031945
"[10, 4, 4, 1, 1]",0,[0],0.6689640742686904,9.884568719087383e-10,6.283185305875369
"[10, 4, 4, 1, 1]",1,[1],2.666769502501085,5.785214758499743e-10,-2.3755866231129326e-10
"[10, 4, 4, 1, 1]",3,[0],2.1502210688707604,-2.975659496584626e-09,-3.141592653589793
"[10, 4, 4, 1, 1]",4,[1],1.907573747798736,-3.1415926532965965,8.872722556674262e-10
"[10, 4, 4, 1, 1]",6,[0],2.862746987346893,-3.141592656655667,0.0
"[10, 4, 4, 1, 1]",7,[1],2.404022775800419,3.1415926522924504,-1.7529175888597592e-09
"[10, 4, 3, 3]",0,[0],0.6608655264176986,-2.6649561913464076e-08,3.392885740128077e-08
"[10, 4, 3, 3]",1,[1],2.6633058610627818,-1.3654333342112832e-08,5.989821849287782e-09
"[10, 4, 3, 3]",3,[0],1.9344716115779772,-3.1415926149439266,-3.1415926535897936
"[10, 4, 3, 3]",4,[1],2.182031851640566,-3.141592663960707,-1.8071580898393336e-08
"[10, 4, 3, 3]",6,[0],2.6636458123139235,-3.1415926103643512,3.141592653589793
"[10, 4, 3, 3]",7,[1],2.248935511857718,-3.1415926326532566,3.337324105956441e-08
"[10, 4, 2, 2, 2]",0,[0],0.5520313621313131,-3.1415926731058077,1.7336067470452576e-08
"[10, 4, 2, 2, 2]",1,[1],0.4436422718255878,5.355784704619282e-10,-3.1415926500682714
"[10, 4, 2, 2, 2]",3,[0],2.1577699500610605,-3.1415926431086043,0.0
"[10, 4, 2, 2, 2]",4,[1],1.1072487653318128,-3.228388280522005e-09,7.2203404437103085e-09
"[10, 4, 2, 2, 2]",6,[0],2.7639976348181214,-3.1415926393994544,3.141592653589793
"[10, 4, 2, 2, 2]",7,[1],2.293530574596704,-3.1415926438068404,1.4790433766620481e-08
"[10, 4, 1, 1, 1, 1, 1, 1]",0,[0],2.634423971534278,-5.568816519030406e-10,3.14159265341046
"[10, 4, 1, 1, 1, 1, 1, 1]",1,[1],0.6126146264105886,-3.1415926524596305,-3.141592653795099
"[10, 4, 1, 1, 1, 1, 1, 1]",3,[0],2.4107763697974858,3.1415926400268095,3.141592653589793
"[10, 4, 1, 1, 1, 1, 1, 1]",4,[1],1.2046168779484911,-3.1415926534705907,-3.329208020375063e-10
"[10, 4, 1, 1, 1, 1, 1, 1]",6,[0],0.1263392806536678,-6.28318529387065,0.0
"[10, 4, 1, 1, 1, 1, 1, 1]",7,[1],2.4640488416823336,-3.1415926531589595,5.529781077484586e-10
"[10, 3, 3, 3, 1]",0,[0],0.8560663836733521,-3.141592635233444,-2.879387550613899e-08
"[10, 3, 3, 3, 1]",1,[1],2.686491268719481,-6.283185291372267,-4.911132833740339e-09
"[10, 3, 3, 3, 1]",3,[0],1.944913527970918,6.283185257275873,0.0
"[10, 3, 3, 3, 1]",4,[1],1.8924371032281466,8.959645914075054e-09,-6.283185278837363
"[10, 3, 3, 3, 1]",6,[0],2.749187526986184,3.141592599823773,3.141592653589793
"[10, 3, 3, 3, 1]",7,[1],2.476490704768589,-3.141592698233263,3.141592596853122
"[10, 3, 3, 2, 2]",0,[0],0.9010064603564614,-9.301480964591389e-09,1.572943631368866e-08
"[10, 3, 3, 2, 2]",1,[1],2.505109400459494,3.141592643958712,2.775575769220495e-09
"[10, 3, 3, 2, 2]",3,[0],1.9013648799998597,4.302229634631171e-08,3.308722450212111e-24
"[10, 3, 3, 2, 2]",4,[1],2.0966359938521166,-3.1415926613116736,3.141592638205705
"[10, 3, 3, 2, 2]",6,[0],2.856252285324597,3.1415926981464115,0.0
"[10, 3, 3, 2, 2]",7,[1],2.430658428734078,3.1415926751939045,2.8510771965528647e-08
"[10, 3, 3, 1, 1, 1, 1]",0,[0],0.7797562542523714,-3.1415926544008546,6.591542867084854e-10
"[10, 3, 3, 1, 1, 1, 1]",1,[1],2.4015853438328256,3.141592653514706,2.4766277917365187e-10
"[10, 3, 3, 1, 1, 1, 1]",3,[0],0.9680490857057621,3.1415926499590636,0.0
"[10, 3, 3, 1, 1, 1, 1]",4,[1],1.1957934494566318,-3.141592653340005,-6.819687037307176e-10
"[10, 3, 3, 1, 1, 1, 1]",6,[0],0.09714280595719885,3.865582964834857e-09,3.141592653589793
"[10, 3, 3, 1, 1, 1, 1]",7,[1],2.572653371286682,-3.1415926522721263,1.5640460038213178e-09
"[10, 3, 1, 1, 1, 1, 1, 1, 1]",0,[0],0.6027750418229411,-3.1415926535742216,-3.947953075567057e-12
"[10, 3, 1, 1, 1, 1, 1, 1, 1]",1,[1],2.3928991236552726,-3.141592653604861,-2.561728607020086e-12
"[10, 3, 1, 1, 1, 1, 1, 1, 1]",3,[0],2.3660608348322496,-1.0513412362911367e-10,3.141592653589793
"[10, 3, 1, 1, 1, 1, 1, 1, 1]",4,[1],1.1849037921409502,-4.058294008238516e-12,1.0781610010002316e-11
"[10, 3, 1, 1, 1, 1, 1, 1, 1]",6,[0],3.0607377038577943,3.1415926534760223,-3.1415926535897936
"[10, 3, 1, 1, 1, 1, 1, 1, 1]",7,[1],0.5687414280962378,1.4325651775948245e-11,3.1415926535727907
"[10, 2, 2, 2, 2, 1, 1]",0,[0],1.1023892474438022,1.365102120232109e-08,6.283185275538285
"[10, 2, 2, 2, 2, 1, 1]",1,[1],2.3337605823663705,-6.283185284799706,-3.487001798418987e-09
"[10, 2, 2, 2, 2, 1, 1]",3,[0],1.875128790203122,3.1415923932580556,3.141592653589793
"[10, 2, 2, 2, 2, 1, 1]",4,[1],1.9321022201154727,-3.141592633624529,5.647944423259332e-08
"[10, 2, 2, 2, 2, 1, 1]",6,[0],3.043467024602778,3.1415923922101063,3.141592653589793
"[10, 2, 2, 2, 2, 1, 1]",7,[1],2.663107641879943,-3.1415927702781046,-1.3145112798262915e-07
"[10, 2, 2, 2, 1, 1, 1, 1]",0,[0],1.0580559901856819,-3.141592653337761,-1.1935521460060272e-09
"[10, 2, 2, 2, 1, 1, 1, 1]",1,[1],2.220136120956522,3.141592654756198,-1.3738499227144985e-10
"[10, 2, 2, 2, 1, 1, 1, 1]",3,[0],1.1743950183638734,6.283185237784477,0.0
"[10, 2, 2, 2, 1, 1, 1, 1]",4,[1],1.1912493478699087,3.1415926527101856,2.3741113519548662e-09
"[10, 2, 2, 2, 1, 1, 1, 1]",6,[0],0.01767828128643714,-3.141592584054848,3.141592653589793
"[10, 2, 2, 2, 1, 1, 1, 1]",7,[1],2.6954068076159388,3.1415926483817076,-5.773293842992189e-09
"[10, 2, 2, 1, 1, 1, 1, 1, 1]",0,[0],2.1752020697989884,-1.6888979104123791e-10,3.1415926533999046
"[10, 2, 2, 1, 1, 1, 1, 1, 1]",1,[1],2.194873627941188,-3.1415926533326877,6.285083564705474e-11
"[10, 2, 2, 1, 1, 1, 1, 1, 1]",3,[0],1.0719313882172126,-3.1415926485720935,0.0
"[10, 2, 2, 1, 1, 1, 1, 1, 1]",4,[1],1.9614478226991878,-1.5967316358000971e-10,6.283185306760266
"[10, 2, 2, 1, 1, 1, 1, 1, 1]",6,[0],3.1017391694073835,4.992562141481471e-09,-3.141592653589793
"[10, 2, 2, 1, 1, 1, 1, 1, 1]",7,[1],0.4327062929494205,-8.793679103620121e-10,9.686434142229117e-10
"[10, 2, 1, 1, 1, 1, 1, 1, 1, 1]",0,[0],5.497787143874141,3.11166964357515,3.141592667785066
"[10, 2, 1, 1, 1, 1, 1, 1, 1, 1]",1,[1],1.831447018632009,10.038645364540587,7.503384450258776
"[10, 2, 1, 1, 1, 1, 1, 1, 1, 1]",3,[0],7.185481518278306,-2.6901124089607573e-09,3.1715156540461296
"[10, 2, 1, 1, 1, 1, 1, 1, 1, 1]",4,[1],1.6741857241299218,1.9695727641973133,0.48456106522558495
"[10, 2, 1, 1, 1, 1, 1, 1, 1, 1]",6,[1],3.671626487294336,5.676291063509587,2.6018791675804405
"[9, 8, 3]",0,[0],2.7552789301545504,1.2226786916258447e-08,3.141592666069056
"[9, 8, 3]",1,[1],0.10309610415616154,6.283185274008572,9.820593227516383e-09
"[9, 8, 3]",3,[0],1.5482670170539485,6.2831852614750066,0.0
"[9, 8, 3]",4,[1],1.263321068450899,1.0067491371789253e-09,-3.3264108976518855e-09
"[9, 8, 3]",6,[0],2.683361551927177,3.1415926025254772,0.0
"[9, 8, 3]",7,[1],1.1199105354964984,3.8830538784395685e-09,3.1415926446788625
"[9, 8, 1, 1, 1]",0,[0],0.3912488001045149,-6.2831853046573904,-2.429208389997939e-09
"[9, 8, 1, 1, 1]",1,[1],0.10118852929242615,-3.178344254450849e-10,-3.1415926535578693
"[9, 8, 1, 1, 1]",3,[0],1.0717271677050735,6.2831853008321925,0.0
"[9, 8, 1, 1, 1]",4,[1],1.3026092653575505,1.4100902057307245e-10,-5.321421592544838e-10
"[9, 8, 1, 1, 1]",6,[0],0.05687365047691701,-3.141592647362587,3.141592653589793
"[9, 8, 1, 1, 1]",7,[1],1.0704280227678198,-6.401252861110152e-10,-6.2831853058452936
"[9, 7, 4]",0,[0],0.39525960520449616,-3.1415926578551963,4.521015339875589e-09
"[9, 7, 4]",1,[1],0.0030086447910522515,6.283184721116289,5.859113088035883e-07
"[9, 7, 4]",3,[0],1.4487284474135897,-6.2831853070525,0.0
"[9, 7, 4]",4,[1],1.9829795163217794,-3.1415926528646203,1.8101689036598145e-09
"[9, 7, 4]",6,[0],0.6727042367963627,-1.7073276126211567e-10,-3.1415926535897936
"[9, 7, 4]",7,[1],2.0558323317696474,-3.1415926523983266,-3.1415926510343155
"[9, 7, 2, 2]",0,[0],0.3909752982497443,8.682123464609504e-09,6.283185297695894
"[9, 7, 2, 2]",1,[1],3.0629362832616915,2.280799652851555e-09,-1.4288368495182831e-09
"[9, 7, 2, 2]",3,[0],1.9940138993885406,-9.505919162933196e-09,3.141592653589793
"[9, 7, 2, 2]",4,[1],1.2304017745285354,-3.1415926538273107,-3.141592652878363
"[9, 7, 2, 2]",6,[0],2.7712143927458412,3.141592643440476,0.0
"[9, 7, 2, 2]",7,[1],1.0648033742834406,9.257283338134789e-10,-1.9099933477892467e-09
"[9, 7, 1, 1, 1, 1]",0,[0],2.74867727355474,1.9958368291383977e-10,3.141592653572763
"[9, 7, 1, 1, 1, 1]",1,[1],0.24242522783498516,3.1415926539303576,3.1415926531599987
"[9, 7, 1, 1, 1, 1]",3,[0],2.2778141248525468,1.2654430836533948e-09,-3.141592653589793
"[9, 7, 1, 1, 1, 1]",4,[1],1.2609313609751343,-3.1415926535671668,-7.420197789542726e-11
"[9, 7, 1, 1, 1, 1]",6,[0],0.05566971521891897,-1.1137213373757504e-09,-3.141592653589793
"[9, 7, 1, 1, 1, 1]",7,[1],2.172243847799402,-3.141592653498651,1.6107515321550636e-10
"[9, 6, 5]",0,[0],2.62191268660921,-1.85158866017332e-09,-3.1415926547278286
"[9, 6, 5]",1,[1],0.2546121118302769,6.308422673129144e-10,-3.1415926509584287
"[9, 6, 5]",3,[0],1.66510886105401,-3.8402371166549105e-09,0.0
"[9, 6, 5]",4,[1],2.2205751778741134,-3.141592653688842,-1.637145974342502e-10
"[9, 6, 5]",6,[0],0.6826495691318328,5.212098974638479e-09,3.141592653589793
"[9, 6, 5]",7,[1],1.0228088015322638,1.2316587857353124e-09,-2.364162769393256e-09
"[9, 6, 1, 1, 1, 1, 1]",0,[0],2.7278092876054427,-3.141592653583259,-3.1415926535428422
"[9, 6, 1, 1, 1, 1, 1]",1,[1],0.3692521714744401,3.141592653209286,3.1415926538766117
"[9, 6, 1, 1, 1, 1, 1]",3,[0],2.3699978031220335,-6.283185306159916,0.0
"[9, 6, 1, 1, 1, 1, 1]",4,[1],1.9056697275930345,1.7990053891026037e-11,3.1415926536445324
"[9, 6, 1, 1, 1, 1, 1]",6,[0],0.0875663009667867,-1.0450039839492898e-09,0.0
"[9, 6, 1, 1, 1, 1, 1]",7,[1],0.8669206408063884,-2.0877077844261294e-11,3.141592653622052
"[9, 5, 5, 1]",0,[0],2.537933155577744,-3.141592645637011,-3.1415926521387028
"[9, 5, 5, 1]",1,[1],0.2095955290806346,3.0517422366926894e-08,3.1415926177829356
"[9, 5, 5, 1]",3,[0],1.1241069300438686,3.1415926433690258,0.0
"[9, 5, 5, 1]",4,[1],1.8631589962741302,-3.141592654863601,-4.4196371007387825e-09
"[9, 5, 5, 1]",6,[0],2.7266783936913592,3.141592646136504,0.0
"[9, 5, 5, 1]",7,[1],2.2587901515109348,-3.141592649432391,6.547206776730263e-09
"[9, 5, 3, 3]",0,[0],0.4989137660688119,3.141592663303607,-1.1016992207402154e-08
"[9, 5, 3, 3]",1,[1],2.8696913106270507,-3.141592650407568,-1.896055090711002e-09
"[9, 5, 3, 3]",3,[0],1.9638164825570972,3.141592644871949,3.141592653589793
"[9, 5, 3, 3]",4,[1],1.0667683413225562,-1.885506848879952e-09,3.904092259479017e-09
"[9, 5, 3, 3]",6,[0],2.6131889477880317,3.1415926434787567,0.0
"[9, 5, 3, 3]",7,[1],0.9618927258373164,-4.483314164360763e-09,3.141592661428187
"[9, 5, 2, 2, 2]",0,[0],0.46644443900943383,8.340366918035997e-09,-1.0227522185393971e-08
"[9, 5, 2, 2, 2]",1,[1],2.830531168736913,3.6773639460055355e-09,-1.3329979571405411e-09
"[9, 5, 2, 2, 2]",3,[0],2.1575364307117777,-1.3321120650999774e-08,3.141592653589793
"[9, 5, 2, 2, 2]",4,[1],1.9924867373815303,3.1415926550027695,3.4521481229177198e-09
"[9, 5, 2, 2, 2]",6,[0],2.7781484222490467,3.141592639871702,0.0
"[9, 5, 2, 2, 2]",7,[1],2.2244954254899536,-3.141592657588399,-6.57528054226475e-09
"[9, 5, 1, 1, 1, 1, 1, 1]",0,[0],0.45094087058705695,-3.1415926275651245,-2.787361230716101e-08
"[9, 5, 1, 1, 1, 1, 1, 1]",1,[1],0.4921173480435135,1.847068631377624e-08,3.141592632223566
"[9, 5, 1, 1, 1, 1, 1, 1]",3,[0],0.7331417366507529,-3.1415926041440563,-3.1415926535897936
"[9, 5, 1, 1, 1, 1, 1, 1]",4,[1],1.9254541043251214,-3.1415926587011045,3.14159263887122
"[9, 5, 1, 1, 1, 1, 1, 1]",6,[0],0.08996950487492915,6.283185257593903,0.0
"[9, 5, 1, 1, 1, 1, 1, 1]",7,[1],2.3771164911478726,-3.1415926874361393,3.141592606694637
"[9, 4, 4, 3]",0,[0],0.8044898075544753,-3.14159265931895,8.007781771013356e-09
"[9, 4, 4, 3]",1,[1],2.7430067225070003,-3.141592657333919,1.2077208122462935e-09
"[9, 4, 4, 3]",3,[0],1.7291714026717095,8.271547891069986e-09,3.141592653589793
"[9, 4, 4, 3]",4,[1],2.137093271504702,-2.6869813041230373e-09,-3.141592658598046
"[9, 4, 4, 3]",6,[0],2.6262338539465757,-3.141592643956567,-3.1415926535897936
"[9, 4, 4, 3]",7,[1],2.29200552908347,-3.1415926468903277,-3.141592643443596
